,id_municipio,ano,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss
2239,3145802,2012,34646407,1392323,33254085,13305165,1802894,7889216,10256809
2240,3145851,2012,36397428,1655644,34741784,7420737,1938003,10651825,14731219
2241,3145877,2012,43130268,1440313,41689954,8895752,1948284,9976111,20869807
2242,3145901,2012,284577804,526462834,2319315206,44999,1572566585,620331937,121916784
2243,3146008,2012,486530509,49938988,436591521,36991822,67726842,248698991,83173866
2244,3146107,2012,5678230518,297545516,5380685003,12319559,3766417802,134700818,254939462
2245,3146206,2012,3159379,758749,30835041,4029774,1781203,8123262,16900802
2246,3146255,2012,249699442,2178813,247520629,213182533,1780437,1506815,17489509
2247,3146305,2012,116706196,4060135,112646061,3679355,7447149,41089829,60429728
2248,3146404,2012,46029095,2231641,43797454,13307816,2108022,13586095,14795521
2249,3146503,2012,243287712,30088872,21319884,13187892,117646123,56678744,2568608
2250,3146552,2012,30694018,777917,29916101,4364512,1391131,5765371,18395087
2251,3146602,2012,14416869,527494,13889375,1167374,60475,4627936,7489314
2252,3146701,2012,46625766,1836215,4478955,7796625,298084,160891,17922985
2253,3146750,2012,32149868,646735,31503134,4255966,1472585,7729843,1804474
2254,3146909,2012,17945704,12177525,167279515,13664463,42361737,68881867,42371448
2255,3147006,2012,2677771716,143027016,2534744699,41666608,1003681065,854370291,260027263
2256,3147105,2012,193355882,239398359,1694160461,70800877,541470268,852316577,229572738
2257,3147204,2012,325437508,2438868,301048829,6257652,61283223,121384309,55804775
2258,3147303,2012,294382334,41723167,252659167,11620887,72442797,11832706,50268422
2259,3147402,2012,365464516,36055868,329408648,18975879,98028,149178143,63226627
2260,3147501,2012,13443284,776065,12667219,1166766,528647,3513427,745838
2261,3147600,2012,242763081,19285819,223477261,49809882,49703219,80973558,42990602
2262,3147709,2012,131757497,15720396,116037101,15055247,42621373,3475373,23606752
2263,3147808,2012,18671979,1208035,17463944,2451993,1379868,5680606,7951478
2264,3147907,2012,179630004,162866143,1633433897,116660673,285741315,949759223,281272686
2265,3147956,2012,29814546,883334,28931212,3706011,1285526,7300456,16639218
2266,3148004,2012,2655513673,255595786,2399917887,196949559,457461377,1372681565,372825387
2267,3148103,2012,1751531717,159022821,1592508896,311468258,208392233,841493187,231155218
2268,3148202,2012,55022283,4650102,50372181,2884658,11897144,18906001,16684378
2269,3148301,2012,64389447,2953224,61436223,13494702,6175274,18089809,23676438
2270,3148400,2012,29855367,903084,28952283,5283889,1604041,7459498,14604855
2271,3148509,2012,52247786,1910842,50336944,8298654,4554363,14875302,22608625
2272,3148608,2012,121171935,5257566,115914369,26697885,5009042,37863577,46343865
2273,3148707,2012,189678891,7516975,182161916,1028163,48750499,62472048,6065774
2274,3148756,2012,50622345,4687068,45935277,13705259,2201104,9275863,20753051
2275,3148806,2012,24787354,68854,24098814,4597647,1561112,6047405,11892651
2276,3148905,2012,62484908,10641381,51843528,1186186,1217633,14000205,13805133
2277,3149002,2012,23308412,1069065,22239347,5841742,1243641,5958127,9195837
2278,3149101,2012,108170244,3649323,104520921,31299222,6664336,35948974,30608389
2279,3149150,2012,52401963,158472,50817243,8222937,1973682,12709811,27910813
2280,3149200,2012,73710468,2259802,71450667,32006991,4829754,20311585,14302337
2281,3149309,2012,1480295225,194645393,1285649832,12860751,665873997,426538197,180376887
2282,3149408,2012,15099334,447706,14651628,2481508,607789,3815548,7746784
2283,3149507,2012,33027314,2426788,30600526,1120108,6460745,10949935,12069738
2284,3149606,2012,38343527,1626095,36717431,10486417,1698645,10561358,13971011
2285,3149705,2012,100382756,708824,93294516,7591917,27253902,33402414,25046283
2286,3149804,2012,514115393,15153484,498961909,307874702,30417763,113771666,46897778
2287,3149903,2012,316654796,24257236,29239756,32676305,65084574,138708532,55928149
2288,3149952,2012,6273154,4732052,57999488,6128901,4981416,24728808,22160363
2289,3150000,2012,2799076,750249,27240512,5461792,902805,7515075,1336084
2290,3150109,2012,33462773,845285,32617488,6056394,10418228,6029,10113866
2291,3150158,2012,55120516,1372883,53747633,15967908,3148224,1365733,2097417
2292,3150208,2012,3838556,3043899,35341661,7746622,1954401,11011242,14629396
2293,3150307,2012,102619292,11452977,91166315,12875922,11904905,52526945,13858543
2294,3150406,2012,36687307,1471503,35215805,8354695,3382934,9318225,1415995
2295,3150505,2012,108455562,807625,100379312,27511341,4954946,4502065,22892375
2296,3150539,2012,34065364,2035317,32030047,773009,2358877,9693407,19204754
2297,3150570,2012,37395531,1231066,36164465,5227396,1640044,9011082,20285942
2298,3150604,2012,63487652,3097691,60389962,17828504,3288383,21201648,18071426
2299,3150703,2012,166908037,13756372,153151665,49553475,44933607,40595109,18069474
2300,3150802,2012,99530072,4357416,95172656,11745013,4620057,3499912,43808465
2301,3150901,2012,38036256,1453515,36582741,6454643,5062382,10272144,14793572
2302,3151008,2012,65324407,3891822,61432585,7020692,5346051,27038922,2202692
2303,3151107,2012,320832771,47664756,273168015,3649977,146843674,90866548,31807816
2304,3151206,2012,1373074526,218292871,1154781655,24778452,52981799,435683746,164501466
2305,3151305,2012,95541323,4604653,9093667,12320901,11115022,38186687,2931406
2306,3151404,2012,304801629,2538372,279417909,2577276,49863211,140707111,63074826
2307,3151503,2012,645234879,7119537,574039509,85266319,40690227,359103768,88979195
2308,3151602,2012,345735596,11925106,33381049,34821217,20112438,63451236,34413656
2309,3151701,2012,179609919,1105632,168553599,3777263,15984367,7355585,41240752
2310,3151800,2012,4838325052,689784112,414854094,54473802,1235306004,2366446595,492314539
2311,3151909,2012,55318972,2901157,52417814,14080392,2339606,14671648,21326168
2312,3152006,2012,430314794,3679509,393519703,77126378,59834398,176209167,80349759
2313,3152105,2012,1072631647,124538715,948092931,23194408,201534995,553991845,169371682
2314,3152131,2012,26257566,794831,25462736,4765527,1688976,6528304,12479928
2315,3152170,2012,62826926,298782,59839106,374505,2692259,20549153,32852644
2316,3152204,2012,220873719,10258147,210615572,25189136,16336243,80428212,88661982
2317,3152303,2012,66779816,2553434,64226382,1062563,10537992,17343599,25719161
2318,3152402,2012,97539756,5254182,92285574,8539314,6164906,34330244,43251109
2319,3152501,2012,4194970505,685588369,3509382136,60193695,9325286,2114886288,401773553
2320,3152600,2012,106931767,969984,97231927,15057457,28251444,34820564,19102462
2321,3152709,2012,90760764,5515768,85244996,10026344,25680704,27296481,22241466
2322,3152808,2012,672545966,57443187,61510278,168821561,85804235,284937269,75539715
2323,3152907,2012,119441232,1310843,106332802,1755758,23625327,40028674,25121221
2324,3153004,2012,55792243,2702443,530898,24572608,2703465,13237266,1257646
2325,3153103,2012,30187423,789129,29398293,3828215,1347654,7831015,1639141
2326,3153202,2012,31607816,1078983,30528833,7202282,4254013,6275669,1279687
2327,3153301,2012,20672648,622717,20049931,2520723,810661,5673571,11044977
2328,3153400,2012,321374135,1374811,307626024,141667548,19411546,91688711,54858219
2329,3153509,2012,69225899,2148068,67077831,21093456,3765159,19084101,23135115
2330,3153608,2012,96041826,9016929,87024896,2199742,28620143,27943209,28261802
2331,3153707,2012,37827016,1211851,36615165,13983798,288385,7792172,11955345
2332,3153806,2012,17816921,592267,17224654,2524517,940602,5278199,8481337
2333,3153905,2012,97936347,5482308,9245404,48529,6368946,42141358,43895206
2334,3154002,2012,200349207,1086968,189479527,34743586,1128984,81120597,62325503
2335,3154101,2012,69333632,2961647,66371985,6949884,3089127,273575,28975475
2336,3154150,2012,59997838,2403811,57594027,12316792,6080734,20830709,18365791
2337,3154200,2012,93515262,5107556,88407706,1340542,7218756,39270559,28512971
2338,3154309,2012,205946897,16210734,189736163,18914963,33617336,8966921,47534654
2339,3154408,2012,114010771,1144573,102565041,13405451,45113681,27873117,16172793
2340,3154457,2012,62585694,1945864,6063983,1733846,2643448,18214772,22443151
2341,3154507,2012,65803929,6689138,59114792,18731461,216845,11320046,26894834
2342,3154606,2012,251268716,30965828,2203028881,3024934,386213406,1093228722,720561819
2343,3154705,2012,727656,714921,6561639,3623538,4880802,44041643,13070407
2344,3154804,2012,185452416,8908457,176543959,243342,43394058,89399442,43507116
2345,3154903,2012,150544263,11065865,139478399,14560515,13151449,70133154,4163328
2346,3155009,2012,21295009,772164,20522845,1934149,2480321,5777001,10331373
2347,3155108,2012,28403072,655744,27747328,3938199,1163614,6981132,15664384
2348,3155207,2012,27443961,593349,26850613,4499194,1270289,7753205,13327925
2349,3155306,2012,57242793,4202055,53040738,8669692,3991269,23980866,16398911
2350,3155405,2012,74686917,3834138,70852779,5560734,9795678,32257295,23239072
2351,3155504,2012,374810085,13842575,36096751,206483931,2549797,89724207,39261402
2352,3155603,2012,185739775,8335899,177403876,39734191,8820516,52391813,76457355
2353,3155702,2012,534562375,12285608,522276767,3948656,34671044,128444304,43173367
2354,3155801,2012,191352113,15877015,175475098,10250165,37025463,86598215,41601255
2355,3155900,2012,40454532,128149,39173042,6239412,1587161,14746216,16600252
2356,3156007,2012,75160539,1931942,73228597,14438813,32761,20913127,34600557
2357,3156106,2012,39063136,166451,37398627,6056743,4759962,12425085,14156837
2358,3156205,2012,17231529,528056,16703473,1441955,1037447,5198094,9025977
2359,3156304,2012,285451241,25316388,260134854,52705744,148443125,4238204,16603944
2360,3156403,2012,180656452,2809556,177846895,130242669,11434387,22132964,14036876
2361,3156452,2012,31065867,976072,30089795,5006955,1990813,8299793,14792234
2362,3156502,2012,39869072,1070058,38799014,6671207,348825,8229975,20409582
2363,3156601,2012,5872565,1577786,57147864,9628979,2774393,17785771,2695872
2364,3156700,2012,1750508244,153908829,1596599414,1467117,646876429,612814675,335441193
2365,3156809,2012,117609319,5897406,111711913,24621902,3806078,41745478,41538456
2366,3156908,2012,721027915,4906658,671961335,23539657,135901739,220143386,80519639
2367,3157005,2012,39501076,34814308,360196452,19438455,46547714,191241633,102968649
2368,3157104,2012,65286515,1871475,63415039,8218447,14802765,17562602,22831225
2369,3157203,2012,646906335,43063741,603842594,9170838,297006015,210519811,8714593
2370,3157252,2012,53773592,1961762,5181183,11851414,2744733,15305218,21910464
2371,3157278,2012,25392887,816962,24575925,5650412,150075,6392589,11032174
2372,3157302,2012,36628813,2026151,34602662,5438876,2437906,12616315,14109565
2373,3157336,2012,54719482,3070748,51648734,3303,9409105,2266375,1954285
2374,3157377,2012,27254747,973959,26280788,2870391,1814367,7236664,14359366
2375,3157401,2012,36087527,3369649,32717878,8721246,1427143,7036679,1553281
2376,3157500,2012,25469218,849526,24619692,1873899,2112901,7485907,13146985
2377,3157609,2012,27251334,910964,2634037,526906,1219368,6688576,13163366
2378,3157658,2012,28297492,735286,27562206,2681392,936088,7263754,16680972
2379,3157708,2012,393694788,35950574,357744214,97184411,105258811,118296594,37004398
2380,3157807,2012,2655169731,349937669,2305232062,3288314,847456759,943105697,511381292
2381,3157906,2012,204539842,7424227,197115615,9669121,11085134,46741379,42597892
2382,3158003,2012,112093998,14608308,9748569,7105006,9917812,51906164,28556708
2383,3158102,2012,28402475,582955,27819519,3084355,1276627,7158223,16300314
2384,3158201,2012,90884741,371697,87167772,10473056,5000429,35835027,35859261
2385,3158300,2012,152192059,16751452,135440607,31532799,10037256,72467875,21402678
2386,3158409,2012,28089586,795249,27294338,5793319,2191341,7143568,1216611
2387,3158508,2012,62683568,2443292,60240276,20595082,4480851,13456725,21707618
2388,3158607,2012,36443135,4248638,32194498,2394194,8206403,8739422,12854478
2389,3158706,2012,1763187,490347,17141523,2422894,696992,4790976,9230661
2390,3158805,2012,47121531,3012626,44108906,5095198,8733755,1659561,13684343
2391,3158904,2012,73045012,1415274,71629738,27713621,5006575,15081593,23827949
2392,3158953,2012,379789508,42604779,337184729,5833013,143181773,113453503,74716439
2393,3159001,2012,37983231,157978,36403452,1325895,4255577,18099715,12722264
2394,3159100,2012,23608229,585894,23022335,1953162,132858,6829972,12910621
2395,3159209,2012,1111224,6819207,104303193,24350133,18420554,38299767,23232739
2396,3159308,2012,39747385,1816573,37930812,5836908,169091,15154221,15248773
2397,3159357,2012,58259469,4023284,54236185,9811587,6313776,19006977,19103845
2398,3159407,2012,2888137,1343795,27537575,4768193,3475134,7309273,11984976
2399,3159506,2012,94728786,1548451,93180334,54250722,5507444,16743447,16678721
2400,3159605,2012,1118001495,225372551,892628944,33972454,368030613,384039747,10658613
2401,3159704,2012,47101039,1111254,45989785,20981309,2783667,10522583,11702226
2402,3159803,2012,461793931,37241639,424552292,99691753,83845306,161871716,79143517
2403,3159902,2012,169766159,8261306,161504853,3932741,11150403,65205479,45821561
2404,3160009,2012,31420251,1045659,30374592,6951532,1626488,9435322,1236125
2405,3160108,2012,40103939,5799337,34304602,691882,2419344,9852667,1511377
2406,3160207,2012,25888377,721502,25166875,6864161,688058,5805737,11808919
2407,3160306,2012,60588469,1647557,58940912,6892155,3086374,16418163,3254422
2408,3160405,2012,380701345,22918607,357782738,91380288,51100578,144101274,71200599
2409,3160454,2012,34844816,893062,33951755,2449274,1741755,8454529,21306197
2410,3160504,2012,1696165,1067655,15893995,197474,756229,5269824,7893203
2411,3160603,2012,30171134,919555,29251579,8266324,1572795,7504769,1190769
2412,3160702,2012,581839204,81152336,500686868,10463617,141395263,231068105,117759881
2413,3160801,2012,41920022,1515481,40404541,1056266,2393776,1268357,14764535
2414,3160900,2012,50517536,4064013,46453523,2127465,2735233,28633262,12957563
2415,3160959,2012,41280607,1027458,40253149,11023968,2090024,9965457,171737
2416,3161007,2012,163283846,16532707,146751138,15437606,20967648,66707675,43638209
2417,3161056,2012,23530681,725299,22805382,3903276,1831127,6065941,11005037
2418,3161106,2012,313829793,150496,298780193,26553835,1834162,112614835,141269904
2419,3161205,2012,64665953,2750311,61915643,17092673,3750945,23815318,17256706
2420,3161304,2012,116255534,4591793,111663741,53295569,8305646,29401829,20660696
2421,3161403,2012,38750221,165427,37095951,7508861,1677715,11921152,15988222
2422,3161502,2012,11448279,9860512,104622279,6010977,48213576,24477957,2591977
2423,3161601,2012,28467909,913389,27554519,486919,1086224,7739337,13859768
2424,3161650,2012,30339133,826416,29512717,3728377,1245554,8009709,16529077
2425,3161700,2012,134500458,10576728,123923731,37452405,11147075,5370251,2162174
2426,3161809,2012,1277417,10098265,117643435,8515142,45311303,32793806,31023184
2427,3161908,2012,3144863478,4526351,3099599969,4709769,2375766262,641559406,77564533
2428,3162005,2012,47011312,51614884,418498235,46151025,92250029,218517035,61580146
2429,3162104,2012,456162827,41953371,414209456,55761725,39185105,241119256,78143369
2430,3162203,2012,108229284,6912949,101316334,25561097,16321565,32016969,27416704
2431,3162252,2012,220848504,1732683,219115821,193632331,1025553,9774548,14683388
2432,3162302,2012,31184823,1058282,30126541,10137758,1523623,8424437,10040724
2433,3162401,2012,122737286,4210465,118526821,16159742,447263,3626826,6162619
2434,3162450,2012,46775384,1385559,45389825,2573342,1752119,10378829,30685536
